quasiris_id	topic	nr_in_context	name
to-sport2523	Person	2523	Carolina Ruiz Castillo
to-sport2525	Fussball	2525	David Moyes
to-sport2527	Fussball	2527	Arsène Wenger
to-sport2529	Fussball	2529	Robin van Persie
to-sport253	Fussball	253	Reto Ziegler
to-sport2531	Fussball	2531	Gary Lineker
to-sport2533	Firma	2533	Wenger
to-sport2535	Sportler	2535	Michael Edwards
to-sport2537	Produkte	2537	Flüge
to-sport2539	Fussball	2539	André Schürrle
to-sport2541	Fussball	2541	Cacau
to-sport2543	Stadt	2543	Traunstein
to-sport2545	Fussball	2545	Fußballfans
to-sport2547	Fussball	2547	Louis van Gaal
to-sport2549	Fussball	2549	Fußball-Fans
to-sport255	Land	255	Italien
to-sport2551	Sportler	2551	Mark Kirchner
to-sport2553	Person	2553	Fritz Fischer
to-sport2555	Fussball	2555	Owen Coyle
to-sport2557	Organisation	2557	Premier League
to-sport2559	Land	2559	DDR
to-sport2561	Literatur	2561	Autobiografie
to-sport2563	Stadt	2563	Owen
to-sport2565	Eishockey	2565	Boston Bruins
to-sport2567	Eishockey	2567	New York Rangers
to-sport2569	Eishockey	2569	Buffalo Sabres
to-sport257	Stadt	257	Schweizer
to-sport2571	Eishockey	2571	Christian Ehrhoff
to-sport2573	Eishockey	2573	Dennis Seidenberg
to-sport2575	Eishockey	2575	Florida Panthers
to-sport2577	Eishockey	2577	Marcel Goc
to-sport2579	Firma	2579	Buffalo
to-sport2581	Stadt	2581	New York
to-sport2583	Stadt	2583	Montreal
to-sport2585	Stadt	2585	Seidenberg
to-sport2587	Person	2587	Plan B
to-sport2589	Stadt	2589	Bescheid
to-sport259	Fussball	259	VfB Stuttgart
to-sport2591	Basketball	2591	Dwyane Wade
to-sport2593	Basketball	2593	Carlos Boozer
to-sport2595	Organisation	2595	Miami Heat
to-sport2597	Musiker	2597	Chicago
to-sport2599	Gegenstand	2599	Beruf
to-sport26	Fussball	26	FSV Mainz
to-sport2601	Sportler	2601	Robin Szolkowy
to-sport2603	Sportler	2603	Aljona Savchenko
to-sport2605	Sportler	2605	Pang Qing
to-sport2607	Sportler	2607	Tong Jian
to-sport2609	Sportler	2609	Tatjana Wolossoschar
to-sport261	Fussball	261	VfB
to-sport2611	Firma	2611	Viessmann
to-sport2613	Person	2613	Andi Langenhan
to-sport2615	Stadt	2615	Suhl
to-sport2617	Stadt	2617	Pang
to-sport2619	Stadt	2619	Ruhpolding
to-sport2621	Fussball	2621	Solidarität
to-sport2623	Gegenstand	2623	Bob
to-sport2625	Stadt	2625	Hanning
to-sport2627	Organisation	2627	DSV
to-sport2629	Fussball	2629	SV Elversberg
to-sport263	Fussball	263	Manuel Friedrich
to-sport2631	Fussball	2631	Denis Thomalla
to-sport2633	Fussball	2633	Daniel Ziebig
to-sport2635	Fussball	2635	Martin Harnik
to-sport2637	Fussball	2637	Moritz Leitner
to-sport2639	Fussball	2639	Sven Ulreich
to-sport2641	Leichtathlet	2641	Thomas Schneider
to-sport2643	Fussball	2643	Konstantin Rausch
to-sport2645	Fussball	2645	Christian Gentner
to-sport2647	Fussball	2647	William Kvist
to-sport2649	Fussball	2649	Daniel Schwaab
to-sport265	Fussball	265	Robert Lewandowski
to-sport2651	Fussball	2651	Felipe Santana
to-sport2653	Fussball	2653	Granit Xhaka
to-sport2655	Sportler	2655	Taku Takeuchi
to-sport2657	Stadt	2657	Oberaudorf
to-sport2659	Fussball	2659	Thomas Doll
to-sport2661	Sportler	2661	Alex Gough
to-sport2663	Fussball	2663	SV Großgräfendorf
to-sport2665	Fussball	2665	SV Wallendorf
to-sport2667	Sportler	2667	Eric Frenzel
to-sport2669	Sportler	2669	Therese Johaug
to-sport267	Fussball	267	Łukasz Piszczek
to-sport2671	Sportler	2671	Jens Filbrich
to-sport2673	Person	2673	Denise Herrmann
to-sport2675	Firma	2675	Lamy
to-sport2677	Sportler	2677	Simon Ammann
to-sport2679	Person	2679	Vasco da Gama
to-sport2681	Person	2681	Jesse Owens
to-sport2683	Stadt	2683	Athen
to-sport2685	Fussball	2685	Vanderlei Luxemburgo
to-sport2687	Fussball	2687	Josep Guardiola
to-sport2689	Krankheit	2689	Besessenheit
to-sport269	Wirtschaft	269	Facebook
to-sport2691	Gegenstand	2691	Playboy
to-sport2693	Firma	2693	Continental
to-sport2695	Sportler	2695	Martin Schmitt
to-sport2697	Stadt	2697	Schmitt
to-sport2699	Krankheit	2699	Wunde
to-sport27	Fussball	27	Thomas Müller
to-sport2701	Firma	2701	Raja Casablanca
to-sport2703	Fussball	2703	Marcello Lippi
to-sport2705	Auto	2705	Orlando
to-sport2707	Stadt	2707	Seoul
to-sport2709	Event	2709	Weihnachtsfeier
to-sport271	Politiker	271	Friedrich
to-sport2711	Person	2711	Mohammed Mursi
to-sport2713	Fussball	2713	Michael Essien
to-sport2715	Fussball	2715	Kwadwo Asamoah
to-sport2717	Land	2717	Burkina Faso
to-sport2719	Land	2719	Mali
to-sport2721	Schauspieler	2721	Prince
to-sport2723	Gegenstand	2723	Geschwister
to-sport2725	Fussball	2725	Paulo Bento
to-sport2727	Fussball	2727	Luís Figo
to-sport2729	Radrennsport	2729	Rui Costa
to-sport273	Stadt	273	Stuttgart
to-sport2731	Fussball	2731	Fernando Gomes
to-sport2733	Fussball	2733	Bruno Alves
to-sport2735	Fussball	2735	Raul Meireles
to-sport2737	Fussball	2737	Hugo Almeida
to-sport2739	Land	2739	Angola
to-sport2741	Person	2741	Kristina Vogel
to-sport2743	Stadt	2743	Cali
to-sport2745	Stadt	2745	Sömmerda
to-sport2747	Fussball	2747	Ottmar Hitzfeld
to-sport2749	Fussball	2749	Blackburn Rovers
to-sport275	Fussball	275	Bastian Schweinsteiger
to-sport2751	Fussball	2751	Birmingham City
to-sport2753	Fussball	2753	D. J. Campbell
to-sport2755	Fussball	2755	FC Portsmouth
to-sport2757	Stadt	2757	Birmingham
to-sport2759	Fussball	2759	Marc Wilmots
to-sport2761	Fussball	2761	Thomas Schaaf
to-sport2763	Fussball	2763	Jermaine Jones
to-sport2765	Fussball	2765	Spartak Moskau
to-sport2767	Person	2767	Bode Miller
to-sport2769	Person	2769	Ted Ligety
to-sport277	Fussball	277	VfL Wolfsburg
to-sport2771	Stadt	2771	Sölden
to-sport2773	Fussball	2773	Giorgio Chiellini
to-sport2775	Fussball	2775	Fernando Llorente
to-sport2777	Fussball	2777	Mancini
to-sport2779	Fussball	2779	Arturo Vidal
to-sport2781	Fussball	2781	Antonio Conte
to-sport2783	Fussball	2783	Roberto Mancini
to-sport2785	Fussball	2785	Gianluigi Buffon
to-sport2787	Fussball	2787	Massimiliano Allegri
to-sport2789	Organisation	2789	Serie A
to-sport279	Fussball	279	Schweinsteiger
to-sport2791	Gegenstand	2791	Angst
to-sport2793	Stadt	2793	Leck
to-sport2795	Fussball	2795	Frauenfußball
to-sport2797	Fussball	2797	Pia Sundhage
to-sport2799	Fussball	2799	Nadine Angerer
to-sport28	Fussball	28	Gomez
to-sport2801	Fussball	2801	Abby Wambach
to-sport2803	Handball	2803	HSV Hamburg
to-sport2805	Land	2805	Israel
to-sport2807	Handball	2807	Stefan Kretzschmar
to-sport2809	Land	2809	Mazedonien
to-sport281	Fussball	281	Franck Ribéry
to-sport2811	Person	2811	Martin Heuberger
to-sport2813	Stadt	2813	Aschaffenburg
to-sport2815	Gegenstand	2815	Stromberg
to-sport2817	Gegenstand	2817	Rezept
to-sport2819	Fussball	2819	Yaya Touré
to-sport2821	Fussball	2821	Fernandinho
to-sport2823	Gegenstand	2823	Krafttraining
to-sport2825	Person	2825	Baby
to-sport2827	Sportler	2827	Clara Woltering
to-sport2829	Fussball	2829	Erwin Hoffer
to-sport283	Fussball	283	VfL
to-sport2831	Fussball	2831	Oliver Reck
to-sport2833	Fussball	2833	Fabian Giefer
to-sport2835	Fussball	2835	Karim Matmour
to-sport2837	Basketball	2837	DeMarcus Cousins
to-sport2839	Basketball	2839	Derrick Williams
to-sport2841	Organisation	2841	Dallas Mavericks
to-sport2843	Fussball	2843	Trainer Löw
to-sport2845	Fussball	2845	Alexi Lalas
to-sport2847	Fussball	2847	Fabian Johnson
to-sport2849	Fussball	2849	Timothy Chandler
to-sport285	Stadt	285	Wolfsburg
to-sport2851	Person	2851	John Brooks
to-sport2853	Auto	2853	Automobil
to-sport2855	Auto	2855	Reifenwechsel
to-sport2857	News	2857	Betrug
to-sport2859	Stadt	2859	Elbe
to-sport2861	Musiker	2861	Ailton
to-sport2863	TV	2863	MDR
to-sport2865	Fussball	2865	FIFA
to-sport2867	Fussball	2867	WM 2014
to-sport2869	Politik	2869	Bundespolizei
to-sport287	Fussball	287	Oliver Kahn
to-sport2871	Fussball	2871	Torsten Frings
to-sport2873	Wirtschaft	2873	Zeitung
to-sport2875	Stadt	2875	Frey
to-sport2877	Politik	2877	Kinderrechte
to-sport2879	Fussball	2879	SV Babelsberg
to-sport2881	Fussball	2881	SC Paderborn
to-sport2883	Event	2883	Silvester
to-sport2885	Fussball	2885	BVB
to-sport2887	Fussball	2887	Mathieu Valbuena
to-sport2889	Krankheit	2889	Ausschlag
to-sport289	Fussball	289	Frank Mill
to-sport2891	Gegenstand	2891	Bildung
to-sport2893	Person	2893	Ali Sami Yen
to-sport2895	Eishockey	2895	Düsseldorfer EG
to-sport2897	Eishockey	2897	EHC München
to-sport2899	Firma	2899	Real Sociedad San Sebastian
to-sport29	Fussball	29	Werder Bremen
to-sport2901	Fussball	2901	Carlos Vela
to-sport2903	Gegenstand	2903	Primera Division
to-sport2905	Produkte	2905	Rotwein
to-sport2907	Fussball	2907	James Milner
to-sport2909	Fussball	2909	David Silva
to-sport291	Fussball	291	Keeper
to-sport2911	Fussball	2911	Aleksandar Kolarov
to-sport2913	Fussball	2913	Manuel Pellegrini
to-sport2915	Fussball	2915	Joe Hart
to-sport2917	Wirtschaft	2917	Bank
to-sport2919	Wirtschaft	2919	Kollege
to-sport2921	TV	2921	Serie
to-sport2923	Gegenstand	2923	Segeln
to-sport2925	News	2925	Feuerwehr
to-sport2927	Sportler	2927	Helmut Marko
to-sport2929	Sportler	2929	Martin Brundle
to-sport293	Fussball	293	Heiko Herrlich
to-sport2931	Firma	2931	Boliden
to-sport2933	Gegenstand	2933	Pilot
to-sport2935	Gegenstand	2935	Sex
to-sport2937	Person	2937	Dietmar Hirsch
to-sport2939	Produkte	2939	Kondome
to-sport2941	Fussball	2941	RSC Anderlecht
to-sport2943	Fussball	2943	RSC
to-sport2945	Fussball	2945	Edinson Cavani
to-sport2947	Fussball	2947	Nicolás Gaitán
to-sport2949	Person	2949	Pedro Proença
to-sport295	Fussball	295	Lothar Matthäus
to-sport2951	Stadt	2951	Lima
to-sport2953	Firma	2953	Hotel
to-sport2955	Politiker	2955	Abdullah Öcalan
to-sport2957	Fussball	2957	AS Rom
to-sport2959	Fussball	2959	Inter
to-sport2961	Fussball	2961	Dida
to-sport2963	Person	2963	Anders Frisk
to-sport2965	Person	2965	Markus Merk
to-sport2967	Fussball	2967	Premier League
to-sport2969	Fussball	2969	Joleon Lescott
to-sport297	Fussball	297	Stefan Effenberg
to-sport2971	Politiker	2971	Nelson Mandela
to-sport2973	Sportler	2973	Stefan Kießling
to-sport2975	Krankheit	2975	Verbrennungen
to-sport2977	Gegenstand	2977	Eltern
to-sport2979	Stadt	2979	Ravensburg
to-sport2981	Eishockey	2981	Ottawa Senators
to-sport2983	Eishockey	2983	Calgary Flames
to-sport2985	Eishockey	2985	Detroit Red Wings
to-sport2987	Stadt	2987	Ottawa
to-sport2989	Stadt	2989	Tampa
to-sport299	Fussball	299	Jens Lehmann
to-sport2991	Handball	2991	Bergischer HC
to-sport2993	Stadt	2993	Solingen
to-sport2995	TV	2995	SAT.1
to-sport2997	Fussball	2997	EM 2016
to-sport2999	Fussball	2999	WM 2018
to-sport3	Fussball	3	Bayern München
to-sport30	Fussball	30	Boateng
to-sport3001	Firma	3001	RTL
to-sport3003	Fussball	3003	Magdeburg
to-sport3005	Fussball	3005	Wedel
to-sport3007	Sportler	3007	Britta Steffen
to-sport3009	Sportler	3009	Steffen Deibler
to-sport301	Fussball	301	Jean-Marie Pfaff
to-sport3011	Sportler	3011	Daniela Schreiber
to-sport3013	Musiker	3013	Lena
to-sport3015	Stadt	3015	Eichhorn
to-sport3017	Stadt	3017	Elmshorn
to-sport3019	Stadt	3019	Sören
to-sport3021	Stadt	3021	Meißner
to-sport3023	Stadt	3023	Würzburg
to-sport3025	Stadt	3025	Erlangen
to-sport3027	Stadt	3027	Potsdam
to-sport3029	Person	3029	Florian Vogel
to-sport303	Gegenstand	303	Schicksal
to-sport3031	Person	3031	Frauen
to-sport3033	Gegenstand	3033	Wasser
to-sport3035	Gegenstand	3035	Geschenke
to-sport3037	Person	3037	Werner Schuster
to-sport3039	Schauspieler	3039	Chuck Norris
to-sport3041	TV	3041	Chuck
to-sport3043	Person	3043	Mensch
to-sport3045	Gegenstand	3045	Kinderspiel
to-sport3047	Fussball	3047	Filippo Inzaghi
to-sport3049	Fussball	3049	Ruud van Nistelrooy
to-sport305	Fussball	305	ZSKA Moskau
to-sport3051	Basketball	3051	Roy Hibbert
to-sport3053	Organisation	3053	Los Angeles Lakers
to-sport3055	Krankheit	3055	Achillessehnenriss
to-sport3057	Stadt	3057	Toronto
to-sport3059	Stadt	3059	Phoenix
to-sport3061	Fussball	3061	Wesley Sneijder
to-sport3063	Gegenstand	3063	Erdgas
to-sport3065	Person	3065	Ünal Aysal
to-sport3067	Gegenstand	3067	Gesundheit
to-sport3069	Gegenstand	3069	Heizung
to-sport307	Stadt	307	Moskau
to-sport3071	Fussball	3071	Hernán Crespo
to-sport3073	Basketball	3073	Arthur Abraham
to-sport3075	News	3075	Nötigung
to-sport3077	Person	3077	Menschen
to-sport3079	Stadt	3079	Ankara
to-sport3081	Stadt	3081	Irschenberg
to-sport3083	Tennis	3083	Carl-Uwe Steeb
to-sport3085	Gegenstand	3085	Versicherung
to-sport3087	Handball	3087	THW Kiel
to-sport3089	Handball	3089	SG Leutershausen
to-sport309	Formel1	309	Nico Rosberg
to-sport3091	Handball	3091	EHV Aue
to-sport3093	Handball	3093	SG Flensburg-Handewitt
to-sport3095	Handball	3095	Frisch Auf Göppingen
to-sport3097	Handball	3097	Füchse Berlin
to-sport3099	Fussball	3099	Eintracht Hildesheim
to-sport31	Fussball	31	Fortuna
to-sport3101	Handball	3101	TBV Lemgo
to-sport3103	Handball	3103	HSG Wetzlar
to-sport3105	Handball	3105	VfL Bad Schwartau
to-sport3107	Handball	3107	MT Melsungen
to-sport3109	Sportler	3109	Alexander Petersson
to-sport311	Formel1	311	Nico Hülkenberg
to-sport3111	Stadt	3111	Handewitt
to-sport3113	Stadt	3113	Flensburg
to-sport3115	Stadt	3115	Bittenfeld
to-sport3117	Stadt	3117	Göppingen
to-sport3119	Stadt	3119	Hildesheim
to-sport3121	Stadt	3121	Lübbecke
to-sport3123	Stadt	3123	Wetzlar
to-sport3125	Stadt	3125	Lemgo
to-sport3127	Stadt	3127	Bad Schwartau
to-sport3129	Stadt	3129	Melsungen
to-sport313	Formel1	313	Sebastian Vettel
to-sport3131	Stadt	3131	Leutershausen
to-sport3133	Basketball	3133	NBA
to-sport3135	Fussball	3135	Mikel Arteta
to-sport3137	Fussball	3137	Demba Ba
to-sport3139	Fussball	3139	Riccardo Montolivo
to-sport3141	Ort	3141	Glasgow
to-sport3143	Fussball	3143	Dimitri Payet
to-sport3145	Fussball	3145	Souleymane Diawara
to-sport3147	Fussball	3147	José Anigo
to-sport3149	Person	3149	Erik Durm
to-sport315	Formel1	315	Fernando Alonso
to-sport3151	Ort	3151	Lake Louise
to-sport3153	Fussball	3153	Taulant Xhaka
to-sport3155	Person	3155	Matthäus I.
to-sport3157	Tennis	3157	Roger Federer
to-sport3159	Eishockey	3159	Juan Martin Del Potro
to-sport3161	Stadt	3161	Cleveland
to-sport3163	Firma	3163	Hotels
to-sport3165	Stadt	3165	Aden
to-sport3167	Fussball	3167	Ronaldinho
to-sport3169	Fussball	3169	FV Löchgau
to-sport317	Formel1	317	Lewis Hamilton
to-sport3171	Gegenstand	3171	Fitness
to-sport3173	Stadt	3173	Löchgau
to-sport3175	Politiker	3175	Iwan Iwanow
to-sport3177	Auto	3177	Malaga
to-sport3179	Wirtschaft	3179	Börsen
to-sport3181	Film	3181	Thriller
to-sport3183	Gegenstand	3183	Herz
to-sport319	Formel1	319	Alonso
to-sport32	Fussball	32	FCB
to-sport321	Sportler	321	Adrian Sutil
to-sport323	Sportler	323	Carlos Pace
to-sport325	Land	325	Südkorea
to-sport327	Auto	327	Mercedes
to-sport329	Region	329	Welt
to-sport33	Bundesland	33	Bayern
to-sport331	Stadt	331	São Paulo
to-sport333	Fussball	333	Kevin Großkreutz
to-sport335	Fussball	335	Sven Bender
to-sport337	Fussball	337	Philipp Lahm
to-sport339	Fussball	339	Marco Reus
to-sport34	Sportler	34	Daniel Van Buyten
to-sport341	Fussball	341	Reus
to-sport343	Fussball	343	Henrich Mchitarjan
to-sport345	Fussball	345	Bender
to-sport347	Fussball	347	Lahm
to-sport349	Politik	349	Präsident
to-sport35	Sportler	35	Thomas Schaaf
to-sport351	Wirtschaft	351	Arbeitgeber
to-sport353	Land	353	USA
to-sport355	Land	355	Uruguay
to-sport357	Land	357	Jordanien
to-sport359	Land	359	Niederlande
to-sport36	Bundesland	36	Bremen
to-sport361	Land	361	Argentinien
to-sport363	Land	363	Kolumbien
to-sport365	Land	365	Belgien
to-sport367	Land	367	Schweiz
to-sport369	Land	369	Algerien
to-sport37	Stadt	37	München
to-sport371	Land	371	Elfenbeinküste
to-sport373	Land	373	Iran
to-sport375	Land	375	Dänemark
to-sport377	Land	377	Portugal
to-sport379	Land	379	Ecuador
to-sport38	Stadt	38	Dortmund
to-sport381	Land	381	Mexiko
to-sport383	Fussball	383	EM 2012
to-sport385	Kontinent	385	Mittelamerika
to-sport387	Kontinent	387	Asien
to-sport389	Kontinent	389	Südamerika
to-sport39	Stadt	39	Barcelona
to-sport391	Bundesland	391	Berlin
to-sport393	Region	393	Kontinent
to-sport395	Fussball	395	FC Schalke 04
to-sport397	Fussball	397	Schalke 04
to-sport399	Fussball	399	FC Schalke
to-sport4	Fussball	4	Mario Götze
to-sport40	Stadt	40	Madrid
to-sport401	Firma	401	Veltins
to-sport403	Region	403	Ruhrgebiet
to-sport405	Event	405	Weihnachten
to-sport407	Stadt	407	Gelsenkirchen
to-sport409	Krankheit	409	Tumor
to-sport41	Stadt	41	Struth
to-sport411	Krankheit	411	Krebs
to-sport413	Firma	413	Adidas
to-sport415	Wirtschaft	415	Herbert Hainer
to-sport417	Firma	417	Nike
to-sport419	Land	419	US
to-sport42	Stadt	42	Weste
to-sport421	Stadt	421	Herzogenaurach
to-sport423	Gegenstand	423	Partnerschaft
to-sport425	Fussball	425	Holger Badstuber
to-sport427	Fussball	427	Michael Zorc
to-sport429	Fussball	429	Claudio Pizarro
to-sport43	Stadt	43	Mainz
to-sport431	Fussball	431	Badstuber
to-sport433	Land	433	Norwegen
to-sport435	Land	435	Indien
to-sport437	Land	437	Japan
to-sport439	Land	439	Russland
to-sport44	Stadt	44	Düsseldorf
to-sport441	Sportler	441	Magnus Carlsen
to-sport443	Sportler	443	Viswanathan Anand
to-sport445	Wirtschaft	445	Arbeitszeit
to-sport447	Firma	447	Twitter
to-sport449	Sportler	449	Hikaru Nakamura
to-sport45	Stadt	45	Leverkusen
to-sport451	Sportler	451	Bobby Fischer
to-sport453	Nahrung	453	Tee
to-sport455	TV	455	Fernsehen
to-sport457	Kontinent	457	Amerika
to-sport459	Stadt	459	Chennai
to-sport461	Stadt	461	Abel
to-sport463	Eishockey	463	Eisbären Berlin
to-sport465	Eishockey	465	Constantin Braun
to-sport467	Eishockey	467	Peter-John Lee
to-sport469	Eishockey	469	Eishockey
to-sport47	Fussball	47	Borussia Mönchengladbach
to-sport471	Eishockey	471	Iserlohn Roosters
to-sport473	Firma	473	Bell
to-sport475	Musiker	475	Die Ärzte
to-sport477	Person	477	Mark Bell
to-sport479	Stadt	479	Iserlohn
to-sport481	Handball	481	TSV Hannover-Burgdorf
to-sport483	Fussball	483	TSV Burgdorf
to-sport485	Handball	485	Handball
to-sport487	Handball	487	Rhein-Neckar Löwen
to-sport489	Sportler	489	Tamás Mocsai
to-sport49	Kontinent	49	Europa
to-sport491	Bundesland	491	Niedersachsen
to-sport493	Stadt	493	Schaffhausen
to-sport495	Stadt	495	Hannover
to-sport497	Fussball	497	Bayer Leverkusen
to-sport499	Fussball	499	Bayer 04
to-sport5	Fussball	5	Götze
to-sport501	Fussball	501	Stefan Reinartz
to-sport503	Fussball	503	Sami Hyypiä
to-sport505	Fussball	505	Manchester United
to-sport507	Fussball	507	Lars Bender
to-sport509	Fussball	509	Simon Rolfes
to-sport51	Stadt	51	Mönchengladbach
to-sport511	Fussball	511	Kevin De Bruyne
to-sport513	Fussball	513	Klaus Allofs
to-sport515	Fussball	515	Chelsea
to-sport517	Fussball	517	José Mourinho
to-sport519	Fussball	519	SSC Neapel
to-sport521	Fussball	521	Diego Contento
to-sport523	Stadt	523	Neapel
to-sport525	Fussball	525	Toni Kroos
to-sport527	Fussball	527	Kroos
to-sport529	Politik	529	Wahl
to-sport53	Fussball	53	Ilkay Gündogan
to-sport531	Firma	531	HD+
to-sport533	Auto	533	Favorit
to-sport535	Sportler	535	Paul Biedermann
to-sport537	Stadt	537	Wuppertal
to-sport539	Stadt	539	Riesa
to-sport541	Firma	541	BVB
to-sport543	News	543	Pressekonferenz
to-sport545	Politiker	545	Helmut Haider
to-sport547	Fussball	547	Schweriner SC
to-sport549	Bundesland	549	Thüringen
to-sport55	Fussball	55	Gündogan
to-sport551	Stadt	551	Vilsbiburg
to-sport553	Stadt	553	Appel
to-sport555	Stadt	555	Dresden
to-sport557	Politik	557	Regierung
to-sport559	Politik	559	EU
to-sport561	Politik	561	Parlament
to-sport563	Politik	563	Politikerin
to-sport565	Politik	565	Union
to-sport567	Politik	567	Fraktion
to-sport569	Wirtschaft	569	Arbeitsbedingungen
to-sport57	Formel1	57	Michael Schumacher
to-sport571	Firma	571	DLA Piper
to-sport573	Event	573	WM 2022
to-sport575	Land	575	Katar
to-sport577	Gegenstand	577	Sklaverei
to-sport579	Fussball	579	1. FC Union Berlin
to-sport581	Fussball	581	2. Liga
to-sport583	Fussball	583	Uwe Neuhaus
to-sport585	Person	585	Heinz Werner
to-sport587	Formel1	587	Max Chilton
to-sport589	Formel1	589	Jenson Button
to-sport59	Formel1	59	Schumacher
to-sport591	Formel1	591	Marussia
to-sport593	Formel1	593	Caterham
to-sport595	Formel1	595	Button
to-sport597	Land	597	Malaysia
to-sport599	Auto	599	McLaren
to-sport6	Fussball	6	Borussia Dortmund
to-sport601	Gegenstand	601	Preis
to-sport603	Tennis	603	Serena Williams
to-sport605	Formel1	605	Williams
to-sport607	Tennis	607	Steffi Graf
to-sport609	Organisation	609	WTA
to-sport61	Land	61	Monaco
to-sport611	Stadt	611	Victoria
to-sport613	Land	613	Marokko
to-sport615	Fussball	615	1. FC Nürnberg
to-sport617	Fussball	617	Dieter Hecking
to-sport619	Fussball	619	Eintracht
to-sport621	Fussball	621	FC Nürnberg
to-sport623	Fussball	623	Torsten Lieberknecht
to-sport625	Stadt	625	Nürnberg
to-sport627	Stadt	627	Braunschweig
to-sport629	Organisation	629	IOC
to-sport63	Land	63	San Marino
to-sport631	Person	631	Thomas Bach
to-sport633	Stadt	633	Rom
to-sport635	Radrennsport	635	Jörg Jaksche
to-sport637	Radrennsport	637	Lance Armstrong
to-sport639	Person	639	Hein Verbruggen
to-sport641	Gegenstand	641	Doping
to-sport643	Person	643	Edwig Van Hooydonck
to-sport645	Gegenstand	645	Promi
to-sport647	Basketball	647	Elias Harris
to-sport649	Fussball	649	Warriors
to-sport65	Land	65	Spanien
to-sport651	Basketball	651	Dirk Nowitzki
to-sport653	Basketball	653	Chris Kaman
to-sport655	Firma	655	Kaman
to-sport657	TV	657	Dallas
to-sport659	Organisation	659	NBA
to-sport661	Politiker	661	Schröder
to-sport663	Stadt	663	Los Angeles
